session_id,user_id,start_time,end_time,page_views
2095,551,7/8/2022 20:55:13,7/8/2022 21:06:30,7
2096,849,6/5/2022 22:03:14,6/5/2022 22:15:46,7
2097,720,3/20/2022 6:27:58,3/20/2022 6:39:28,7
2098,900,4/1/2022 0:41:32,4/1/2022 0:43:14,1
2099,1000,8/25/2022 15:08:39,8/25/2022 15:18:44,6
2100,760,4/27/2022 0:28:39,4/27/2022 0:37:41,5
2101,794,5/5/2022 5:48:14,5/5/2022 5:53:45,3
2102,446,5/7/2022 8:50:27,5/7/2022 9:01:00,6
2103,663,7/6/2022 3:30:48,7/6/2022 3:32:25,1
2104,837,9/14/2022 7:34:40,9/14/2022 7:44:32,6
2105,963,7/29/2022 21:03:28,7/29/2022 21:15:27,7
2106,74,7/25/2022 12:02:30,7/25/2022 12:11:40,5
2107,765,3/23/2022 19:25:36,3/23/2022 19:31:01,3
2108,703,7/2/2022 18:09:17,7/2/2022 18:23:21,8
2109,158,5/9/2022 22:59:53,5/9/2022 23:07:28,4
2110,25,9/9/2022 17:22:28,9/9/2022 17:25:49,2
2111,471,5/16/2022 17:13:38,5/16/2022 17:14:51,1
2112,735,5/6/2022 21:46:17,5/6/2022 21:50:05,2
2113,340,4/12/2022 2:09:15,4/12/2022 2:24:35,9
2114,39,9/7/2022 5:50:29,9/7/2022 6:04:26,8
2115,90,9/27/2022 20:04:33,9/27/2022 20:18:10,8
2116,76,8/10/2022 7:52:55,8/10/2022 8:07:28,8
2117,56,9/8/2022 22:06:54,9/8/2022 22:17:32,6
2118,183,9/10/2022 7:46:38,9/10/2022 8:01:59,9
2119,814,5/10/2022 19:47:28,5/10/2022 20:01:03,8
2120,258,3/11/2022 9:23:55,3/11/2022 9:34:56,6
2121,572,4/25/2022 22:13:29,4/25/2022 22:23:24,6
2122,73,5/13/2022 7:09:13,5/13/2022 7:13:34,3
2123,589,4/1/2022 4:09:32,4/1/2022 4:20:18,6
2124,842,4/18/2022 17:53:37,4/18/2022 18:01:41,5
2125,234,9/19/2022 17:54:12,9/19/2022 17:56:51,2
2126,933,6/13/2022 16:44:44,6/13/2022 16:56:47,7
2127,265,3/27/2022 9:44:51,3/27/2022 9:55:23,6
2128,418,9/18/2022 3:07:55,9/18/2022 3:14:32,4
2129,398,5/6/2022 0:23:43,5/6/2022 0:37:12,8
2130,462,5/29/2022 21:10:48,5/29/2022 21:14:51,2
2131,646,8/6/2022 17:58:55,8/6/2022 18:08:54,6
2132,415,5/6/2022 3:18:53,5/6/2022 3:32:52,8
2133,444,5/21/2022 8:32:18,5/21/2022 8:36:38,3
2134,324,8/16/2022 19:46:24,8/16/2022 19:49:42,2
2135,18,5/8/2022 2:48:21,5/8/2022 2:53:45,3
2136,399,6/23/2022 22:08:23,6/23/2022 22:23:52,9
2137,690,9/6/2022 20:43:28,9/6/2022 20:45:14,1
2138,122,3/22/2022 8:45:44,3/22/2022 8:57:36,7
2139,548,3/17/2022 0:29:35,3/17/2022 0:33:48,2
2140,7,5/2/2022 9:59:12,5/2/2022 10:15:29,9
2141,657,4/22/2022 20:23:37,4/22/2022 20:25:00,1
2142,738,9/27/2022 13:59:07,9/27/2022 14:07:20,5
2143,634,7/3/2022 3:23:31,7/3/2022 3:32:04,5
2144,65,3/7/2022 19:59:46,3/7/2022 20:12:00,7
2145,775,5/5/2022 0:20:00,5/5/2022 0:21:27,1
2146,764,5/19/2022 16:53:25,5/19/2022 17:06:36,8
2147,600,8/13/2022 7:01:33,8/13/2022 7:03:55,1
2148,47,4/27/2022 10:06:33,4/27/2022 10:08:48,1
2149,718,4/21/2022 0:27:34,4/21/2022 0:42:22,9
2150,869,7/6/2022 6:49:43,7/6/2022 7:03:49,8
2151,75,3/28/2022 14:12:30,3/28/2022 14:21:40,5
2152,367,5/3/2022 18:52:05,5/3/2022 19:05:23,8
2153,951,7/3/2022 16:43:47,7/3/2022 16:54:02,6
2154,515,6/6/2022 23:07:28,6/6/2022 23:20:35,8
2155,109,9/27/2022 15:32:36,9/27/2022 15:41:12,5
2156,297,6/30/2022 10:58:30,6/30/2022 11:04:08,3
2157,806,3/7/2022 9:36:34,3/7/2022 9:38:35,1
2158,703,4/12/2022 10:13:44,4/12/2022 10:28:31,9
2159,309,7/27/2022 2:08:40,7/27/2022 2:16:49,5
2160,622,7/22/2022 13:42:50,7/22/2022 13:47:02,2
2161,89,7/16/2022 9:39:26,7/16/2022 9:55:30,9
2162,289,3/20/2022 21:38:44,3/20/2022 21:40:37,1
2163,784,5/27/2022 6:26:29,5/27/2022 6:37:57,7
2164,949,7/2/2022 0:59:17,7/2/2022 1:08:58,6
2165,449,9/28/2022 21:48:03,9/28/2022 21:54:57,4
2166,391,7/16/2022 13:10:01,7/16/2022 13:25:31,9
2167,405,9/8/2022 10:58:55,9/8/2022 11:11:05,7
2168,842,5/8/2022 10:25:50,5/8/2022 10:33:15,4
2169,677,4/23/2022 18:03:50,4/23/2022 18:14:38,6
2170,32,7/9/2022 18:07:28,7/9/2022 18:09:43,1
2171,486,3/14/2022 21:17:06,3/14/2022 21:20:01,2
2172,161,7/8/2022 18:56:24,7/8/2022 19:11:32,9
2173,547,5/28/2022 16:39:57,5/28/2022 16:52:56,8
2174,226,3/4/2022 21:34:26,3/4/2022 21:40:20,3
2175,140,4/29/2022 17:48:29,4/29/2022 17:58:39,6
2176,765,7/3/2022 15:34:27,7/3/2022 15:49:21,9
2177,401,6/21/2022 10:04:43,6/21/2022 10:12:44,5
2178,816,9/10/2022 23:07:17,9/10/2022 23:13:36,4
2179,817,4/27/2022 17:52:09,4/27/2022 18:04:25,7
2180,870,6/22/2022 3:57:41,6/22/2022 4:12:01,8
2181,559,4/18/2022 20:55:34,4/18/2022 20:57:57,1
2182,303,4/17/2022 7:28:19,4/17/2022 7:41:46,8
2183,984,9/21/2022 2:05:52,9/21/2022 2:19:32,8
2184,650,4/29/2022 15:17:28,4/29/2022 15:23:56,4
2185,148,5/31/2022 6:54:59,5/31/2022 7:01:11,4
2186,306,4/24/2022 15:31:58,4/24/2022 15:45:32,8
2187,694,5/22/2022 19:52:32,5/22/2022 20:03:35,6
2188,909,6/5/2022 16:31:40,6/5/2022 16:37:29,3
2189,937,7/26/2022 12:18:37,7/26/2022 12:25:45,4
2190,989,6/27/2022 14:35:26,6/27/2022 14:41:44,4
2191,815,8/18/2022 4:10:19,8/18/2022 4:20:21,6
2192,888,4/14/2022 18:08:17,4/14/2022 18:16:36,5
2193,747,7/3/2022 19:04:15,7/3/2022 19:18:10,8
2194,664,3/1/2022 23:27:52,3/1/2022 23:36:10,5
2195,383,9/5/2022 7:58:55,9/5/2022 8:01:02,1
2196,981,4/22/2022 10:00:44,4/22/2022 10:03:53,2
2197,973,4/10/2022 22:28:46,4/10/2022 22:33:44,3
2198,12,5/10/2022 9:04:17,5/10/2022 9:06:15,1
2199,567,3/28/2022 10:42:12,3/28/2022 10:56:07,8
2200,896,6/12/2022 6:17:43,6/12/2022 6:26:11,5
2201,569,4/5/2022 15:54:43,4/5/2022 16:03:51,5
2202,145,7/29/2022 11:05:30,7/29/2022 11:20:22,9
2203,127,7/20/2022 11:05:47,7/20/2022 11:16:18,6
2204,43,6/4/2022 9:28:44,6/4/2022 9:39:08,6
2205,6,6/25/2022 18:56:44,6/25/2022 19:03:55,4
2206,587,6/16/2022 12:58:14,6/16/2022 13:10:50,7
2207,611,6/21/2022 15:56:37,6/21/2022 16:05:02,5
2208,404,5/9/2022 14:00:49,5/9/2022 14:12:52,7
2209,551,5/8/2022 6:46:40,5/8/2022 6:56:30,6
2210,561,3/8/2022 18:06:24,3/8/2022 18:07:56,1
2211,970,5/4/2022 15:13:49,5/4/2022 15:19:01,3
2212,88,5/12/2022 22:41:56,5/12/2022 22:57:06,9
2213,313,5/28/2022 8:19:43,5/28/2022 8:35:17,9
2214,216,3/5/2022 13:29:09,3/5/2022 13:39:52,6
2215,767,5/30/2022 5:13:08,5/30/2022 5:29:19,9
2216,760,5/29/2022 20:43:31,5/29/2022 20:59:53,9
2217,926,9/3/2022 1:32:45,9/3/2022 1:43:38,6
2218,744,3/9/2022 1:07:57,3/9/2022 1:20:18,7
2219,353,3/11/2022 8:27:22,3/11/2022 8:41:06,8
2220,217,7/19/2022 17:14:48,7/19/2022 17:22:10,4
2221,423,9/24/2022 23:00:12,9/24/2022 23:15:45,9
2222,928,9/17/2022 2:22:32,9/17/2022 2:32:57,6
2223,662,7/16/2022 21:17:09,7/16/2022 21:28:14,6
2224,872,4/11/2022 1:11:01,4/11/2022 1:18:32,4
2225,525,3/1/2022 14:17:05,3/1/2022 14:31:19,8
2226,146,8/12/2022 1:05:35,8/12/2022 1:11:42,4
2227,165,4/5/2022 14:28:01,4/5/2022 14:35:50,5
2228,189,5/29/2022 5:10:22,5/29/2022 5:13:55,2
2229,227,3/17/2022 13:09:02,3/17/2022 13:12:46,2
2230,632,4/26/2022 21:02:57,4/26/2022 21:14:45,7
2231,855,6/26/2022 5:31:06,6/26/2022 5:36:43,3
2232,259,6/16/2022 12:38:27,6/16/2022 12:41:33,2
2233,199,4/2/2022 16:03:47,4/2/2022 16:15:00,6
2234,118,4/22/2022 12:24:47,4/22/2022 12:33:38,5
2235,186,9/11/2022 5:43:19,9/11/2022 5:54:11,6
2236,688,8/10/2022 8:42:18,8/10/2022 8:50:23,5
2237,819,7/25/2022 23:03:34,7/25/2022 23:13:55,6
2238,581,4/1/2022 19:43:21,4/1/2022 19:50:06,4
2239,873,8/20/2022 0:36:20,8/20/2022 0:49:17,7
2240,56,8/19/2022 14:42:55,8/19/2022 14:45:30,1
2241,872,4/6/2022 10:19:00,4/6/2022 10:24:06,3
2242,770,3/17/2022 20:37:00,3/17/2022 20:46:08,5
2243,955,3/27/2022 14:26:00,3/27/2022 14:33:47,5
2244,563,7/23/2022 2:53:00,7/23/2022 3:05:27,7
2245,473,4/18/2022 3:10:00,4/18/2022 3:20:05,6
2246,661,4/27/2022 11:49:00,4/27/2022 11:50:50,1
2247,563,6/28/2022 18:26:00,6/28/2022 18:41:00,9
2248,75,4/8/2022 17:10:00,4/8/2022 17:25:19,9
2249,298,5/24/2022 16:11:00,5/24/2022 16:18:37,4
2250,688,5/23/2022 22:53:00,5/23/2022 23:06:25,8
2251,69,6/1/2022 4:39:00,6/1/2022 4:43:58,3
2252,257,9/22/2022 13:48:00,9/22/2022 13:51:37,2
2253,101,4/4/2022 20:28:00,4/4/2022 20:33:40,3
2254,203,5/11/2022 12:54:00,5/11/2022 13:03:34,6
2255,744,7/13/2022 13:56:00,7/13/2022 14:00:14,2
2256,595,6/30/2022 6:42:00,6/30/2022 6:53:18,7
2257,499,7/30/2022 18:51:00,7/30/2022 18:53:26,1
2258,975,4/21/2022 15:23:00,4/21/2022 15:31:55,5
2259,339,7/4/2022 18:49:00,7/4/2022 18:52:09,2
2260,366,6/26/2022 14:49:00,6/26/2022 15:01:57,7
2261,132,3/29/2022 16:13:00,3/29/2022 16:22:09,5
2262,688,9/27/2022 12:39:00,9/27/2022 12:49:12,6
2263,672,5/13/2022 4:00:00,5/13/2022 4:09:09,5
2264,241,4/21/2022 0:12:00,4/21/2022 0:17:29,3
2265,103,4/22/2022 14:08:00,4/22/2022 14:13:35,3
2266,292,5/5/2022 13:59:00,5/5/2022 14:00:28,1
2267,635,3/11/2022 19:12:00,3/11/2022 19:13:59,1
2268,72,3/8/2022 23:34:00,3/8/2022 23:39:15,3
2269,922,4/26/2022 2:12:00,4/26/2022 2:15:56,2
2270,199,9/4/2022 6:55:00,9/4/2022 7:10:52,9
2271,326,6/28/2022 17:08:00,6/28/2022 17:12:15,2
2272,498,3/6/2022 9:39:00,3/6/2022 9:48:42,6
2273,462,3/5/2022 12:11:00,3/5/2022 12:24:35,8
2274,337,8/2/2022 18:42:00,8/2/2022 18:55:28,8
2275,632,7/13/2022 7:02:00,7/13/2022 7:10:02,5
2276,676,7/28/2022 22:31:00,7/28/2022 22:43:24,7
2277,314,6/24/2022 8:09:00,6/24/2022 8:20:07,6
2278,711,4/24/2022 17:26:00,4/24/2022 17:33:36,4
2279,599,8/12/2022 23:02:00,8/12/2022 23:08:42,4
2280,157,3/5/2022 8:04:00,3/5/2022 8:15:51,7
2281,580,9/12/2022 18:15:00,9/12/2022 18:22:47,5
2282,581,4/25/2022 17:21:00,4/25/2022 17:35:30,8
2283,374,8/22/2022 1:03:00,8/22/2022 1:17:43,9
2284,828,4/5/2022 22:20:00,4/5/2022 22:21:33,1
2285,324,6/18/2022 10:34:00,6/18/2022 10:36:00,1
2286,982,8/28/2022 8:11:00,8/28/2022 8:23:06,7
2287,439,9/1/2022 23:27:00,9/1/2022 23:35:54,5
2288,173,6/18/2022 11:26:00,6/18/2022 11:29:36,2
2289,5,4/23/2022 16:59:00,4/23/2022 17:02:34,2
2290,321,8/29/2022 2:53:00,8/29/2022 3:02:50,6
2291,253,3/21/2022 2:15:00,3/21/2022 2:28:24,8
2292,805,9/18/2022 3:11:00,9/18/2022 3:19:43,5
2293,227,7/18/2022 3:33:00,7/18/2022 3:48:53,9
2294,730,7/24/2022 15:15:00,7/24/2022 15:20:08,3
2295,758,4/21/2022 20:14:00,4/21/2022 20:27:29,8
2296,657,4/30/2022 16:52:00,4/30/2022 17:05:30,8
2297,447,3/16/2022 15:10:00,3/16/2022 15:12:51,2
2298,284,3/6/2022 22:52:00,3/6/2022 23:06:05,8
2299,861,5/22/2022 23:02:00,5/22/2022 23:13:37,7
2300,369,6/12/2022 10:17:00,6/12/2022 10:24:02,4
2301,138,4/9/2022 14:45:00,4/9/2022 14:50:47,3
2302,696,9/22/2022 6:16:00,9/22/2022 6:32:12,9
2303,751,4/1/2022 3:55:00,4/1/2022 4:07:43,7
2304,340,5/20/2022 22:23:00,5/20/2022 22:36:41,8
2305,899,8/28/2022 22:57:00,8/28/2022 22:59:54,2
2306,492,8/16/2022 22:20:00,8/16/2022 22:27:47,5
2307,474,3/3/2022 4:37:00,3/3/2022 4:44:36,4
2308,457,9/10/2022 6:50:00,9/10/2022 7:01:08,6
2309,368,4/5/2022 23:21:00,4/5/2022 23:33:08,7
2310,794,8/21/2022 9:31:00,8/21/2022 9:36:37,3
2311,313,9/17/2022 4:35:00,9/17/2022 4:41:27,4
2312,499,5/25/2022 20:43:00,5/25/2022 20:46:24,2
2313,565,9/12/2022 6:16:00,9/12/2022 6:31:43,9
2314,112,5/6/2022 10:58:00,5/6/2022 11:03:43,3
2315,180,7/24/2022 18:55:00,7/24/2022 19:02:25,4
2316,662,6/9/2022 8:47:00,6/9/2022 8:51:53,3
2317,622,8/17/2022 3:39:00,8/17/2022 3:54:56,9
2318,84,4/5/2022 2:00:00,4/5/2022 2:07:16,4
2319,862,9/21/2022 20:50:00,9/21/2022 20:54:02,2
2320,288,7/26/2022 18:09:00,7/26/2022 18:23:19,8
2321,880,6/6/2022 22:17:00,6/6/2022 22:20:18,2
2322,847,5/30/2022 2:09:00,5/30/2022 2:15:49,4
2323,144,4/24/2022 22:09:00,4/24/2022 22:10:34,1
2324,913,4/5/2022 6:02:00,4/5/2022 6:13:51,7
2325,552,4/15/2022 15:51:00,4/15/2022 16:04:39,8
2326,202,5/19/2022 8:35:00,5/19/2022 8:43:35,5
2327,270,7/22/2022 4:13:00,7/22/2022 4:17:13,2
2328,752,4/20/2022 23:00:00,4/20/2022 23:09:11,5
2329,908,4/3/2022 12:16:00,4/3/2022 12:19:20,2
2330,642,5/12/2022 7:54:00,5/12/2022 8:02:08,5
2331,79,8/17/2022 23:24:00,8/17/2022 23:32:42,5
2332,745,5/24/2022 19:13:00,5/24/2022 19:18:03,3
2333,78,7/8/2022 22:48:00,7/8/2022 22:57:03,5
2334,914,9/15/2022 21:36:00,9/15/2022 21:41:08,3
2335,20,7/9/2022 15:17:00,7/9/2022 15:18:21,1
2336,870,5/13/2022 12:38:00,5/13/2022 12:48:55,6
2337,520,9/13/2022 2:00:00,9/13/2022 2:11:00,6
2338,647,5/30/2022 1:52:00,5/30/2022 2:04:15,7
2339,32,8/10/2022 3:09:00,8/10/2022 3:13:09,2
2340,833,4/2/2022 19:36:00,4/2/2022 19:41:35,3
2341,596,3/8/2022 0:29:00,3/8/2022 0:32:34,2
2342,593,6/3/2022 4:03:00,6/3/2022 4:17:26,8
2343,415,5/25/2022 15:07:00,5/25/2022 15:08:39,1
2344,788,9/25/2022 19:06:00,9/25/2022 19:15:44,6
2345,605,8/2/2022 16:33:00,8/2/2022 16:35:43,2
2346,218,3/19/2022 10:42:00,3/19/2022 10:48:52,4
2347,929,6/10/2022 3:15:00,6/10/2022 3:27:24,7
2348,38,8/16/2022 3:51:00,8/16/2022 4:05:52,9
2349,565,3/28/2022 11:25:00,3/28/2022 11:30:23,3
2350,267,3/1/2022 0:02:00,3/1/2022 0:03:50,1
2351,557,4/15/2022 23:55:00,4/16/2022 0:05:15,6
2352,916,3/26/2022 0:56:00,3/26/2022 1:04:52,5
2353,553,9/28/2022 9:10:00,9/28/2022 9:13:46,2
2354,484,7/7/2022 9:42:00,7/7/2022 9:46:20,3
2355,670,8/3/2022 11:37:00,8/3/2022 11:41:00,2
2356,794,3/29/2022 2:10:00,3/29/2022 2:18:30,5
2357,153,5/18/2022 14:32:00,5/18/2022 14:40:56,5
2358,375,7/5/2022 13:52:00,7/5/2022 14:00:40,5
2359,402,9/24/2022 12:53:00,9/24/2022 12:55:46,2
2360,229,7/21/2022 9:25:00,7/21/2022 9:27:22,1
2361,913,4/17/2022 8:40:00,4/17/2022 8:55:30,9
2362,791,9/7/2022 5:59:00,9/7/2022 6:09:51,6
2363,604,4/15/2022 19:53:00,4/15/2022 20:07:48,9
2364,751,3/21/2022 1:06:00,3/21/2022 1:11:25,3
2365,878,5/19/2022 13:28:00,5/19/2022 13:37:05,5
2366,298,9/27/2022 7:04:00,9/27/2022 7:06:27,1
2367,138,6/3/2022 12:43:00,6/3/2022 12:48:11,3
2368,476,8/17/2022 13:58:00,8/17/2022 14:14:06,9
2369,514,8/24/2022 12:59:00,8/24/2022 13:01:04,1
2370,523,3/17/2022 15:17:00,3/17/2022 15:19:58,2
2371,93,5/23/2022 23:00:00,5/23/2022 23:07:24,4
2372,407,6/16/2022 15:04:00,6/16/2022 15:06:35,1
2373,373,5/16/2022 12:29:00,5/16/2022 12:33:09,2
2374,515,7/18/2022 6:57:00,7/18/2022 7:06:48,6
2375,11,5/16/2022 21:39:00,5/16/2022 21:47:27,5
2376,679,8/14/2022 9:56:00,8/14/2022 10:11:25,9
2377,245,4/17/2022 20:56:00,4/17/2022 21:09:08,8
2378,869,8/21/2022 7:45:00,8/21/2022 7:50:39,3
2379,988,9/27/2022 9:05:00,9/27/2022 9:15:08,6
2380,826,9/9/2022 23:10:00,9/9/2022 23:13:12,2
2381,629,3/1/2022 14:05:00,3/1/2022 14:10:48,3
2382,701,6/6/2022 19:27:00,6/6/2022 19:32:13,3
2383,170,5/3/2022 16:09:00,5/3/2022 16:10:53,1
2384,776,4/19/2022 23:21:00,4/19/2022 23:27:31,4
2385,527,8/20/2022 0:16:00,8/20/2022 0:31:29,9
2386,144,5/31/2022 1:16:00,5/31/2022 1:24:01,5
2387,457,5/8/2022 23:39:00,5/8/2022 23:45:11,4
2388,164,3/29/2022 13:49:00,3/29/2022 14:03:50,9
2389,184,7/24/2022 8:10:00,7/24/2022 8:19:12,5
2390,580,3/23/2022 10:34:00,3/23/2022 10:46:13,7
2391,972,7/23/2022 7:59:00,7/23/2022 8:08:20,5
2392,580,8/7/2022 1:17:00,8/7/2022 1:22:44,3
2393,676,8/22/2022 4:12:00,8/22/2022 4:21:58,6
2394,894,6/29/2022 12:03:00,6/29/2022 12:17:34,8
2395,991,9/21/2022 0:24:00,9/21/2022 0:33:54,6
2396,150,3/9/2022 8:12:00,3/9/2022 8:18:36,4
2397,754,8/18/2022 15:45:00,8/18/2022 15:54:25,5
2398,750,9/27/2022 19:43:00,9/27/2022 19:49:34,4
2399,496,5/30/2022 14:44:00,5/30/2022 14:59:07,9
2400,962,6/12/2022 13:07:00,6/12/2022 13:18:03,6
2401,368,5/26/2022 16:36:00,5/26/2022 16:44:26,5
2402,42,8/24/2022 9:23:00,8/24/2022 9:28:55,3
2403,225,7/12/2022 7:44:00,7/12/2022 7:56:37,7
2404,780,9/20/2022 11:27:00,9/20/2022 11:34:37,4
2405,500,7/30/2022 17:03:00,7/30/2022 17:06:20,2
2406,238,5/29/2022 6:19:00,5/29/2022 6:26:50,5
2407,65,8/9/2022 2:27:00,8/9/2022 2:36:57,6
2408,271,5/9/2022 10:18:00,5/9/2022 10:30:13,7
2409,379,9/10/2022 18:31:00,9/10/2022 18:47:01,9
2410,240,3/22/2022 13:43:00,3/22/2022 13:54:32,7
2411,44,4/20/2022 19:50:00,4/20/2022 20:02:06,7
2412,685,5/17/2022 10:58:00,5/17/2022 11:03:31,3
2413,212,8/7/2022 8:10:00,8/7/2022 8:23:16,8
2414,531,8/21/2022 6:15:00,8/21/2022 6:18:22,2
2415,930,7/8/2022 16:33:00,7/8/2022 16:36:32,2
2416,811,5/4/2022 1:56:00,5/4/2022 1:58:31,1
2417,370,7/24/2022 2:13:00,7/24/2022 2:28:35,9
2418,398,6/27/2022 13:55:00,6/27/2022 14:09:23,8
2419,481,9/17/2022 1:39:00,9/17/2022 1:54:41,9
2420,940,7/17/2022 18:31:00,7/17/2022 18:39:20,5
2421,466,3/9/2022 15:04:00,3/9/2022 15:13:33,6
2422,903,5/23/2022 2:59:00,5/23/2022 3:03:33,3
2423,48,7/5/2022 19:39:00,7/5/2022 19:51:23,7
2424,41,3/21/2022 21:16:00,3/21/2022 21:32:00,9
2425,665,9/26/2022 6:04:00,9/26/2022 6:09:14,3
2426,332,6/29/2022 4:55:00,6/29/2022 5:03:01,5
2427,106,6/22/2022 10:54:00,6/22/2022 11:00:22,4
2428,721,5/26/2022 8:23:00,5/26/2022 8:35:18,7
2429,992,5/19/2022 10:38:00,5/19/2022 10:43:35,3
2430,534,6/28/2022 22:52:00,6/28/2022 22:53:38,1
2431,649,7/16/2022 1:51:00,7/16/2022 2:00:28,5
2432,850,7/23/2022 0:46:00,7/23/2022 0:54:55,5
2433,281,4/5/2022 7:13:00,4/5/2022 7:20:10,4
2434,855,5/31/2022 15:01:00,5/31/2022 15:07:31,4
2435,760,5/26/2022 20:37:00,5/26/2022 20:52:30,9
2436,270,8/5/2022 1:57:00,8/5/2022 1:59:59,2
2437,593,3/22/2022 2:13:00,3/22/2022 2:17:44,3
2438,558,9/18/2022 21:24:00,9/18/2022 21:25:53,1
2439,584,7/14/2022 1:08:00,7/14/2022 1:14:55,4
2440,179,3/7/2022 23:38:00,3/7/2022 23:49:28,7
2441,386,4/27/2022 5:22:00,4/27/2022 5:24:05,1
2442,670,6/28/2022 21:17:00,6/28/2022 21:22:28,3
2443,388,5/20/2022 8:32:00,5/20/2022 8:44:46,7
2444,375,9/6/2022 14:32:00,9/6/2022 14:36:11,2
2445,602,5/30/2022 1:19:00,5/30/2022 1:24:13,3
2446,670,4/28/2022 2:23:00,4/28/2022 2:37:35,8
2447,920,5/10/2022 20:19:00,5/10/2022 20:30:45,7
2448,856,3/18/2022 5:08:00,3/18/2022 5:20:40,7
2449,80,7/15/2022 8:42:00,7/15/2022 8:55:38,8
2450,530,9/26/2022 4:23:00,9/26/2022 4:28:18,3
2451,258,8/6/2022 16:15:00,8/6/2022 16:26:57,7
2452,386,9/25/2022 6:06:00,9/25/2022 6:21:50,9
2453,997,8/27/2022 6:39:00,8/27/2022 6:50:54,7
2454,930,9/9/2022 7:09:00,9/9/2022 7:25:14,9
2455,229,6/13/2022 1:55:00,6/13/2022 2:00:44,3
2456,529,3/27/2022 17:57:00,3/27/2022 18:06:17,5
2457,416,5/2/2022 11:42:00,5/2/2022 11:46:06,2
2458,362,3/5/2022 20:32:00,3/5/2022 20:44:15,7
2459,837,3/25/2022 8:54:00,3/25/2022 9:03:04,5
2460,889,6/24/2022 4:56:00,6/24/2022 5:05:00,5
2461,354,5/1/2022 18:25:00,5/1/2022 18:29:31,3
2462,499,4/6/2022 10:53:00,4/6/2022 10:56:50,2
2463,812,6/19/2022 21:23:00,6/19/2022 21:30:09,4
2464,494,3/15/2022 0:44:00,3/15/2022 0:59:22,9
2465,909,4/13/2022 19:26:00,4/13/2022 19:41:46,9
2466,619,3/2/2022 15:51:00,3/2/2022 16:05:27,8
2467,7,5/7/2022 3:05:00,5/7/2022 3:18:21,8
2468,514,5/17/2022 16:46:00,5/17/2022 16:47:29,1
2469,904,9/13/2022 11:09:00,9/13/2022 11:13:58,3
2470,143,7/2/2022 18:09:00,7/2/2022 18:13:33,3
2471,451,8/4/2022 20:49:00,8/4/2022 21:04:58,9
2472,170,7/14/2022 5:09:00,7/14/2022 5:12:55,2
2473,236,6/4/2022 10:48:00,6/4/2022 10:52:17,2
2474,79,9/20/2022 6:16:00,9/20/2022 6:19:00,2
2475,527,5/9/2022 9:21:00,5/9/2022 9:30:14,5
2476,659,8/28/2022 8:01:00,8/28/2022 8:13:51,7
2477,288,8/29/2022 3:22:00,8/29/2022 3:26:59,3
2478,217,3/6/2022 2:06:00,3/6/2022 2:16:15,6
2479,154,3/11/2022 6:28:00,3/11/2022 6:40:36,7
2480,192,8/14/2022 15:18:00,8/14/2022 15:32:53,9
2481,162,9/20/2022 22:26:00,9/20/2022 22:31:23,3
2482,371,7/5/2022 11:09:00,7/5/2022 11:16:28,4
2483,617,9/4/2022 2:38:00,9/4/2022 2:54:23,9
2484,735,5/31/2022 21:09:00,5/31/2022 21:24:44,9
2485,837,8/30/2022 17:41:00,8/30/2022 17:43:02,1
2486,122,7/16/2022 15:02:00,7/16/2022 15:15:32,8
2487,677,7/26/2022 18:40:00,7/26/2022 18:53:15,8
2488,236,9/25/2022 10:43:00,9/25/2022 10:51:42,5
2489,425,9/11/2022 11:52:00,9/11/2022 12:01:57,6
2490,831,8/25/2022 0:21:00,8/25/2022 0:34:56,8
2491,339,4/8/2022 5:50:00,4/8/2022 5:53:03,2
2492,738,3/24/2022 15:46:00,3/24/2022 15:50:49,3
2493,117,5/2/2022 3:21:00,5/2/2022 3:27:10,4
2494,494,3/9/2022 15:43:00,3/9/2022 15:55:18,7
2495,692,4/25/2022 9:48:00,4/25/2022 10:02:40,8
2496,491,5/20/2022 3:41:00,5/20/2022 3:45:58,3
2497,491,5/23/2022 20:25:00,5/23/2022 20:31:14,4
2498,216,5/18/2022 21:30:00,5/18/2022 21:44:28,8
2499,605,9/25/2022 6:21:00,9/25/2022 6:30:47,6
2500,166,7/17/2022 6:57:00,7/17/2022 7:03:00,3
2501,663,7/4/2022 12:59:00,7/4/2022 13:00:34,1
2502,854,7/18/2022 0:26:00,7/18/2022 0:36:30,6
2503,421,5/26/2022 23:53:00,5/27/2022 0:02:20,5
2504,23,4/12/2022 10:11:00,4/12/2022 10:25:04,8
2505,250,4/25/2022 4:44:00,4/25/2022 4:52:16,5
2506,45,8/17/2022 4:50:00,8/17/2022 5:02:09,7
2507,131,4/15/2022 18:56:00,4/15/2022 19:03:08,4
2508,588,8/1/2022 0:03:00,8/1/2022 0:19:12,9
2509,607,4/15/2022 1:16:00,4/15/2022 1:27:01,6
2510,165,6/4/2022 1:07:00,6/4/2022 1:18:10,6
2511,138,4/9/2022 2:21:00,4/9/2022 2:34:33,8
2512,645,3/30/2022 6:20:00,3/30/2022 6:30:09,6
2513,525,8/1/2022 0:33:00,8/1/2022 0:40:22,4
2514,41,4/24/2022 17:49:00,4/24/2022 18:00:12,6
2515,913,4/27/2022 19:16:00,4/27/2022 19:27:26,7
2516,587,9/21/2022 10:36:00,9/21/2022 10:40:39,3
2517,151,6/20/2022 18:23:00,6/20/2022 18:39:03,9
